,selected_image_indices,value,selected_image_names,selected_images
326,5316,0.039479055,COVID-2540.png,"[[101 122 126 ...  79  78  66]
 [ 96 125 137 ...  84  80  64]
 [ 87 116 131 ...  89  82  64]
 ...
 [ 43  51  53 ...  37  30  30]
 [ 39  47  46 ...  40  32  31]
 [ 35  38  39 ...  43  34  31]]"
327,5187,0.03946295,COVID-2413.png,"[[221 249 255 ... 253 251 225]
 [224 254 224 ...  86 151 226]
 [232 164  82 ...   6  38  92]
 ...
 [  0   0   0 ...   0   0   0]
 [  1   0   0 ...   0   0   0]
 [  5   1   0 ...   0   0   0]]"
328,3760,0.039413534,COVID-655.png,"[[158  86  24 ...   0   0   0]
 [156  84  23 ...   0   0   0]
 [157  84  22 ...   0   0   0]
 ...
 [157  85  24 ...   3   3   3]
 [156  90  35 ...  22  22  22]
 [161 103  55 ...  55  55  56]]"
329,8325,0.039379153,Lung_Opacity-1834.png,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ... 75 63 57]
 [ 0  0  0 ... 74 61 56]
 [ 0  0  0 ... 63 50 47]]"
330,423,0.03935959,Normal-3222.png,"[[246 233 223 ... 255 249 221]
 [176 154 134 ... 255 250 225]
 [105  83  64 ... 170 177 167]
 ...
 [  8   8   7 ...   3   4   3]
 [  8   8   8 ...   4   5   3]
 [  9   8   8 ...   4   5   4]]"
331,3814,0.039343756,COVID-1779.png,"[[ 19  19  19 ...  13  13  13]
 [ 21  21  21 ...  14  14  14]
 [ 21  21  21 ...  13  14  14]
 ...
 [ 98  88  78 ... 190 187 186]
 [ 96  88  78 ... 187 184 182]
 [ 88  79  71 ... 167 164 163]]"
332,8925,0.039327048,Lung_Opacity-3729.png,"[[  8  13  14 ...  15  15  15]
 [  9  15  16 ...  16  16  16]
 [  9  15  16 ...  16  16  16]
 ...
 [ 55  98 104 ...  99 100 101]
 [ 52  93  99 ...  92  93  95]
 [ 34  63  66 ...  58  60  61]]"
333,8732,0.039316934,Lung_Opacity-4412.png,"[[0 0 0 ... 2 3 3]
 [0 0 0 ... 3 3 4]
 [0 0 0 ... 3 3 3]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
334,2586,0.039295,Normal-911.png,"[[ 89 113 115 ...   0   0   0]
 [ 85 112 120 ...   0   0   0]
 [ 79 105 115 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
335,6910,0.039287727,Lung_Opacity-4646.png,"[[ 6 11 12 ...  2  2  2]
 [ 7 12 13 ...  2  2  2]
 [ 7 12 13 ...  2  2  2]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
336,5712,0.03928275,COVID-3255.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
337,6762,0.039255515,Lung_Opacity-3974.png,"[[ 92  65  44 ... 109 159 199]
 [ 47  28  15 ...  60 103 145]
 [ 19   9   2 ...  26  57  91]
 ...
 [ 11   5   1 ...   5  14  29]
 [ 12   5   1 ...   7  17  31]
 [ 14   7   2 ...   9  20  33]]"
338,4262,0.039223485,COVID-804.png,"[[ 18  18  19 ...  11  11  11]
 [ 13  13  12 ...   5   5   5]
 [ 10   8   5 ...   1   1   1]
 ...
 [226 212 202 ... 155 158 160]
 [218 212 207 ... 161 160 158]
 [210 208 211 ... 167 159 154]]"
339,4124,0.039187282,COVID-999.png,"[[217 166 152 ... 156 173 218]
 [174  78  52 ...  49  91 184]
 [163  55  26 ...  28  68 175]
 ...
 [220 180 180 ... 107 132 200]
 [229 206 204 ... 160 175 217]
 [230 229 228 ... 225 225 230]]"
340,1152,0.039184432,Normal-2065.png,"[[ 33  13   3 ... 110 145 175]
 [ 31  12   2 ...  50  82 120]
 [ 30  12   2 ...  13  34  63]
 ...
 [  1   1   1 ...  63 118 150]
 [  1   1   1 ...  65 120 153]
 [  2   2   2 ...  67 122 157]]"
341,1256,0.03911709,Normal-1210.png,"[[ 0  0  0 ... 49 48 46]
 [ 0  0  0 ... 47 46 44]
 [ 0  0  0 ... 45 45 43]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
342,8280,0.0390997,Lung_Opacity-5158.png,"[[ 0  0  0 ...  0  0  0]
 [ 1  1  1 ...  3  4  4]
 [ 2  4  4 ...  8  9  9]
 ...
 [17 35 41 ... 35 31 29]
 [15 32 38 ... 37 34 30]
 [13 24 28 ... 29 27 25]]"
343,4105,0.039059702,COVID-3239.png,"[[23  4  0 ...  0  4 23]
 [23  4  0 ...  0  4 23]
 [23  4  0 ...  0  4 23]
 ...
 [23  4  0 ...  0  4 23]
 [23  4  0 ...  0  4 23]
 [23  4  0 ...  0  4 23]]"
344,7099,0.03904533,Lung_Opacity-5836.png,"[[ 42  45  43 ...  26  25  23]
 [ 46  50  48 ...  29  29  26]
 [ 45  49  47 ...  30  30  27]
 ...
 [ 62  68  67 ... 179 178 163]
 [ 62  67  66 ... 172 172 157]
 [ 53  57  55 ... 148 148 134]]"
345,1141,0.039022572,Normal-81.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
346,6036,0.03900988,Lung_Opacity-4922.png,"[[10 17 18 ... 21 20 25]
 [11 19 20 ... 27 34 38]
 [11 19 20 ... 37 35 26]
 ...
 [ 9 17 18 ... 81 78 77]
 [10 16 17 ... 80 73 72]
 [ 7 11 12 ... 56 51 49]]"
347,7404,0.039005563,Lung_Opacity-5810.png,"[[  2   3   3 ...   4   3   2]
 [  2   3   3 ...   6   5   4]
 [  3   3   2 ...   7   6   5]
 ...
 [ 45  60  64 ... 199 194 173]
 [ 43  56  60 ... 197 192 173]
 [ 37  48  50 ... 171 168 151]]"
348,1787,0.03899321,Normal-1841.png,"[[ 44  35  25 ... 200 195 177]
 [ 21  16  12 ... 141 138 124]
 [ 10   8   8 ...  56  55  47]
 ...
 [ 15  16  14 ...  33  14   1]
 [ 33  32  31 ...  41  21   3]
 [ 55  53  52 ...  51  31   7]]"
349,1349,0.03895303,Normal-7601.png,"[[199 248 246 ... 114 126 139]
 [187 183 239 ... 104 114 129]
 [149  65 187 ...  94 104 118]
 ...
 [ 16  21  18 ...  15  25  35]
 [ 19  24  22 ...  20  31  41]
 [ 22  27  23 ...  26  36  47]]"
350,5394,0.038930696,COVID-1219.png,"[[202 156 146 ... 154 164 203]
 [143  47  27 ...  27  50 143]
 [166  99  90 ...   0  21 129]
 ...
 [190 155 148 ...  85 107 180]
 [191 155 144 ...  79 101 176]
 [192 151 136 ...  71  93 170]]"
351,6820,0.03892318,Lung_Opacity-2827.png,"[[ 14   8   4 ...  95 104 104]
 [  4   2   1 ...  66  74  76]
 [  1   1   1 ...  40  49  53]
 ...
 [  1   1   1 ...   1   1   0]
 [  1   1   1 ...   1   1   1]
 [  1   1   1 ...   1   1   1]]"
352,2458,0.038902838,Normal-883.png,"[[ 0  0  0 ... 88 86 83]
 [ 0  0  0 ... 89 86 85]
 [ 0  0  0 ... 88 85 84]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
353,16,0.03888507,Normal-5312.png,"[[203 200 197 ... 202 202 183]
 [192 187 183 ... 187 187 170]
 [161 141 127 ... 174 174 157]
 ...
 [197 197 195 ...  51  58  55]
 [199 199 198 ...  56  63  60]
 [201 201 201 ...  61  67  63]]"
354,2915,0.038871508,Normal-8506.png,"[[ 12  18  19 ...  14  14  14]
 [ 12  18  19 ...  14  14  14]
 [ 12  18  19 ...  14  14  14]
 ...
 [ 29  30  23 ... 100  97  98]
 [ 25  26  21 ...  94  92  92]
 [ 16  17  15 ...  61  60  59]]"
355,4528,0.038855825,COVID-1066.png,"[[248 236 234 ... 243 243 244]
 [161 145 136 ... 171 169 169]
 [113  90  76 ... 118 115 114]
 ...
 [250 247 247 ... 247 246 245]
 [255 255 255 ... 255 255 255]
 [253 252 252 ... 255 254 254]]"
356,7909,0.038849894,Lung_Opacity-1194.png,"[[ 4  5  4 ...  6  7  5]
 [ 5  5  5 ...  7  7  6]
 [ 5  5  5 ...  7  7  6]
 ...
 [ 5  6  6 ... 18 19 26]
 [ 6  6  7 ... 20 20 24]
 [ 5  6  5 ... 16 17 23]]"
357,6867,0.038838506,Lung_Opacity-3467.png,"[[  5   7   8 ...   7   7   7]
 [  5   9  10 ...   8   8   8]
 [  5   9  10 ...   8   8   8]
 ...
 [ 35  82 109 ...   8   9  13]
 [ 36  82 110 ...   6   7  10]
 [ 31  63  80 ...   4   4   6]]"
358,7591,0.038767427,Lung_Opacity-1668.png,"[[  5   5   5 ... 177 174 157]
 [  6   6   6 ... 201 198 178]
 [  5   6   6 ... 204 200 180]
 ...
 [ 96 102 100 ...  44  55  60]
 [ 95 101  98 ...  42  53  60]
 [ 81  85  82 ...  35  45  52]]"
359,8827,0.038751382,Lung_Opacity-3298.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
360,3968,0.038731776,COVID-318.png,"[[230 223 219 ... 246 255 255]
 [114 110 111 ... 221 247 255]
 [ 26  24  29 ... 204 244 255]
 ...
 [184 184 180 ... 219 244 251]
 [243 244 243 ... 250 254 254]
 [255 255 255 ... 253 252 251]]"
361,1824,0.038717646,Normal-502.png,"[[36 45 54 ... 58 54 49]
 [34 44 52 ... 58 54 48]
 [33 43 50 ... 58 52 46]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
362,8775,0.038692076,Lung_Opacity-1472.png,"[[  3   5   5 ... 117 115 112]
 [  3   5   6 ... 133 131 126]
 [  4   7   7 ... 137 136 131]
 ...
 [ 49  92 105 ...  20  15  14]
 [ 48  92 102 ...  17  16  14]
 [ 34  63  70 ...  12  11  11]]"
363,2238,0.038685698,Normal-2011.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
364,4740,0.038660586,COVID-1387.png,"[[ 56  58  56 ...  54  55  53]
 [ 56  59  60 ...  64  64  62]
 [ 55  51  46 ...  70  72  70]
 ...
 [157 158 160 ... 175 167 163]
 [161 160 162 ... 174 170 166]
 [161 159 163 ... 173 172 173]]"
365,7897,0.038630366,Lung_Opacity-5890.png,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ... 31 27 23]
 [ 0  0  0 ... 29 24 19]
 [ 0  0  0 ... 22 18 14]]"
366,4442,0.038612917,COVID-1319.png,"[[20 20 19 ... 20 20 21]
 [23 22 21 ... 22 22 23]
 [23 21 21 ... 21 21 22]
 ...
 [27 28 28 ... 33 34 33]
 [26 27 27 ... 32 33 33]
 [24 24 24 ... 29 29 30]]"
367,1788,0.038589943,Normal-7204.png,"[[119 143 155 ... 153 162 155]
 [123 154 174 ... 170 180 176]
 [108 133 151 ... 167 178 174]
 ...
 [219 243 248 ... 245 241 216]
 [205 229 232 ... 229 226 202]
 [124 138 141 ... 139 137 122]]"
368,7408,0.038577147,Lung_Opacity-5646.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
369,8758,0.03856223,Lung_Opacity-5369.png,"[[234 229 229 ... 217 217 217]
 [229 227 227 ... 219 219 219]
 [226 226 225 ... 219 220 220]
 ...
 [ 90  60  41 ...  18  19  20]
 [ 96  62  42 ...  19  19  20]
 [113  64  41 ...  19  20  21]]"
370,698,0.038538422,Normal-271.png,"[[ 94  95  75 ...   0   0   0]
 [ 93 103  82 ...   0   0   0]
 [ 86 108  89 ...   0   0   0]
 ...
 [  0   0   0 ...  18   1   0]
 [  0   0   0 ...  17   0   0]
 [  0   0   0 ...  17   1   0]]"
371,4049,0.03851078,COVID-194.png,"[[ 47  27   9 ...  37 113 191]
 [ 25  14   4 ...  14  55 103]
 [  8   3   0 ...   2  12  28]
 ...
 [ 15   8   4 ... 134 173 200]
 [ 92  52  25 ... 146 189 217]
 [202 120  62 ... 158 203 233]]"
372,5774,0.038477387,COVID-168.png,"[[239 137  63 ... 173 253 255]
 [241 131  47 ... 164 251 254]
 [247 127  35 ... 161 251 255]
 ...
 [250 215 189 ... 212 254 255]
 [252 216 190 ... 212 254 255]
 [253 217 191 ... 211 253 255]]"
373,8277,0.038467772,Lung_Opacity-5217.png,"[[  1   1   1 ...   1   1   1]
 [  1   1   1 ...   1   1   1]
 [  1   1   1 ...   1   1   1]
 ...
 [199 228 232 ... 235 231 203]
 [198 225 227 ... 233 229 200]
 [179 202 203 ... 210 206 180]]"
374,8352,0.038437333,Lung_Opacity-2773.png,"[[ 29  30  29 ...  27  30  33]
 [ 32  33  31 ...  27  28  27]
 [ 31  32  30 ...  24  26  23]
 ...
 [159 167 160 ... 134 114 109]
 [156 164 156 ... 124 104 106]
 [135 143 136 ...  99  85  91]]"
375,3436,0.038420264,COVID-1524.png,"[[166 162 153 ... 122 119 116]
 [188 187 181 ... 126 128 136]
 [177 182 181 ... 150 158 168]
 ...
 [200 195 200 ... 200 189 184]
 [200 196 200 ... 201 193 184]
 [199 202 201 ... 204 196 180]]"
376,2274,0.03841075,Normal-348.png,"[[27 30 28 ...  0  0  0]
 [35 37 35 ...  0  0  0]
 [48 49 45 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
377,2107,0.03839176,Normal-105.png,"[[ 0  0  0 ... 33 26 19]
 [ 0  0  0 ... 33 25 17]
 [ 0  0  0 ... 33 24 15]
 ...
 [ 2  0  0 ...  1  0  1]
 [ 2  0  0 ...  2  1  0]
 [ 2  0  0 ...  1  1  0]]"
378,3308,0.03837239,COVID-1802.png,"[[103  74  74 ...  85  84  85]
 [102  69  66 ...  81  80  80]
 [101  69  66 ...  82  81  83]
 ...
 [108  80  82 ...  93  88  85]
 [108  79  83 ...  92  89  84]
 [109  81  81 ...  93  89  85]]"
379,6662,0.038364694,Lung_Opacity-1083.png,"[[144 158 159 ...   4   4   3]
 [164 179 181 ...   4   4   3]
 [165 182 184 ...   4   3   3]
 ...
 [  5   6   6 ... 237 234 210]
 [  6   6   6 ... 228 225 202]
 [  4   4   5 ... 167 165 148]]"
380,8256,0.03835199,Lung_Opacity-5733.png,"[[245 239 235 ... 232 234 222]
 [236 231 226 ... 220 224 213]
 [206 193 180 ... 208 212 202]
 ...
 [ 16  14  13 ...  15  24  42]
 [ 16  14  13 ...  15  26  42]
 [ 18  15  13 ...  18  29  44]]"
381,7188,0.03832976,Lung_Opacity-658.png,"[[ 24  10   5 ...   6   6   4]
 [ 24  10   5 ...   6   6   4]
 [ 24  10   5 ...   6   6   4]
 ...
 [156 150 142 ...  86  87  79]
 [176 172 168 ... 135 137 128]
 [184 181 177 ... 158 159 150]]"
382,4237,0.038297366,COVID-1844.png,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  2  1  0]
 [ 0  0  0 ...  3  2  1]
 ...
 [11  9  8 ...  0  0  0]
 [10  9  8 ...  0  0  0]
 [10  8  7 ...  0  0  0]]"
383,466,0.038286798,Normal-1659.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
384,8400,0.038268108,Lung_Opacity-4480.png,"[[20 23 22 ... 26 27 24]
 [23 26 25 ... 30 30 27]
 [23 25 26 ... 31 30 28]
 ...
 [17 20 20 ... 14 15 13]
 [16 19 19 ... 14 14 13]
 [14 17 17 ... 12 12 11]]"
385,3140,0.038261577,COVID-511.png,"[[ 75  72  66 ...   6   4   3]
 [ 70  72  73 ...  10   1   1]
 [ 68  73  79 ...  13   4   7]
 ...
 [111 108 119 ... 116  96  66]
 [114 110 119 ... 148 132 104]
 [115 112 120 ... 203 194 169]]"
386,2265,0.038233206,Normal-2606.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
387,3467,0.03821982,COVID-1120.png,"[[72 71 72 ... 66 67 62]
 [71 71 73 ... 74 71 64]
 [71 72 75 ... 80 75 66]
 ...
 [ 1  1  1 ...  3  3  4]
 [ 1  1  1 ...  3  3  4]
 [ 1  1  1 ...  3  3  4]]"
388,3248,0.038202435,COVID-558.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
389,3525,0.03818624,COVID-1321.png,"[[ 66  64  67 ... 132 137 139]
 [ 72  72  75 ... 132 134 137]
 [ 77  77  78 ... 131 133 134]
 ...
 [ 97  96  98 ...  22   8   1]
 [ 94  95  96 ...  19   5   1]
 [ 93  93  96 ...  18   4   1]]"
390,2561,0.038164236,Normal-5986.png,"[[  6   6   5 ...   7   7   7]
 [  6   7   6 ...   8   8   8]
 [  6   6   6 ...   8   8   7]
 ...
 [103 123 132 ... 139 137 127]
 [104 124 131 ... 134 134 123]
 [ 90 107 112 ... 117 115 106]]"
391,7142,0.03815065,Lung_Opacity-2464.png,"[[ 0  0  0 ... 11 11 11]
 [ 0  0  0 ... 12 12 12]
 [ 0  0  0 ... 12 12 12]
 ...
 [ 0  0  0 ... 32 42 48]
 [ 0  0  0 ... 33 42 45]
 [ 0  0  0 ... 25 30 31]]"
392,8186,0.038133632,Lung_Opacity-3062.png,"[[245 245 244 ... 238 237 239]
 [243 243 243 ... 239 239 240]
 [243 243 242 ... 239 240 240]
 ...
 [253 253 253 ... 253 253 253]
 [253 253 253 ... 253 253 253]
 [253 253 253 ... 253 253 253]]"
393,489,0.0381269,Normal-183.png,"[[43 50 56 ... 85 80 78]
 [43 50 56 ... 85 80 76]
 [42 49 56 ... 87 81 77]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
394,5639,0.03808927,COVID-102.png,"[[ 51  51  51 ...  50  51  50]
 [ 51  51  51 ...  52  53  51]
 [ 52  52  52 ...  55  56  54]
 ...
 [254 254 254 ...  87  83  78]
 [255 255 255 ...  88  84  80]
 [253 253 253 ... 102  98  94]]"
395,209,0.038087554,Normal-9148.png,"[[ 16   8   4 ...   7  25  49]
 [ 15   8   4 ...   7  24  47]
 [ 16   8   4 ...   7  22  45]
 ...
 [ 11  10   9 ...  87 148 186]
 [ 18  16  15 ...  90 150 190]
 [ 28  26  25 ...  92 154 194]]"
396,8792,0.038035516,Lung_Opacity-5632.png,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [101  30  14 ...  35  33  29]
 [190  75  22 ...  33  36  39]
 [204 154  51 ...  31  42  74]]"
397,4071,0.03803354,COVID-121.png,"[[ 28  29  33 ... 171 176 169]
 [ 34  29  31 ... 193 201 202]
 [ 39  30  28 ... 202 206 211]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
398,1143,0.038020138,Normal-2595.png,"[[170 165 161 ...  42  42  35]
 [162 156 136 ...   9   9   7]
 [146 119  81 ...   2   2   1]
 ...
 [182 155 135 ...   4   4   3]
 [179 152 134 ...   4   4   3]
 [179 153 135 ...   4   5   3]]"
399,5382,0.03801278,COVID-1628.png,"[[135 156 160 ... 142 142 140]
 [155 151 149 ... 131 132 131]
 [163 146 145 ... 124 127 126]
 ...
 [170 162 159 ... 187 185 180]
 [170 160 163 ... 185 182 186]
 [179 164 167 ... 184 184 187]]"
400,4196,0.038003072,COVID-1985.png,"[[ 26   4   1 ... 110  39   9]
 [ 23   3   5 ... 130 163 101]
 [ 22   7   9 ...  70 143 188]
 ...
 [ 90 143 190 ... 108 114 120]
 [ 90 135 172 ...  95 101 112]
 [ 87 107 123 ...  66  69  86]]"
401,6836,0.037980128,Lung_Opacity-371.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
402,2131,0.03796351,Normal-4999.png,"[[ 0  0  0 ...  7 18 33]
 [ 0  0  0 ...  1  3  6]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ... 41 51 59]
 [ 0  0  0 ... 52 60 66]
 [ 0  0  0 ... 65 72 76]]"
403,2445,0.03796074,Normal-6285.png,"[[154 138 116 ... 130 134 137]
 [155 137 116 ...  99 105 112]
 [154 137 117 ...  73  79  88]
 ...
 [ 36  34  35 ...  84 105 123]
 [ 40  38  39 ...  84 105 124]
 [ 43  42  43 ...  84 106 124]]"
404,2198,0.037905827,Normal-1077.png,"[[46 54 61 ... 78 76 74]
 [48 56 61 ... 79 77 74]
 [49 60 63 ... 79 77 74]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
405,3415,0.037901767,COVID-350.png,"[[255 254 254 ... 253 253 251]
 [253 254 255 ... 196 193 187]
 [252 254 255 ... 119 110 100]
 ...
 [248 251 254 ...  80  71  57]
 [250 253 255 ...  81  78  70]
 [255 255 255 ...  72  74  70]]"
406,7384,0.037885845,Lung_Opacity-2963.png,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [41 58 69 ...  6  6  4]
 [35 53 65 ...  7  6  4]
 [29 40 48 ...  5  5  3]]"
407,4164,0.03788236,COVID-81.png,"[[121 121 122 ...  93  93  92]
 [121 123 124 ... 107 112 109]
 [122 124 125 ... 108 113 111]
 ...
 [ 95 105 114 ...  99  90  84]
 [ 94 105 114 ...  99  90  83]
 [ 95 106 115 ...  97  89  83]]"
408,8159,0.037858468,Lung_Opacity-4312.png,"[[ 4  6  7 ...  7  7  7]
 [ 5  7  8 ...  8  8  8]
 [ 4  7  8 ...  8  8  8]
 ...
 [ 6 11 12 ... 11 11 11]
 [ 7 11 12 ... 11 10  8]
 [ 5  8  8 ...  7  6  5]]"
409,6746,0.03785376,Lung_Opacity-5437.png,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ... 115 126 119]
 [  0   0   0 ... 118 129 121]
 [  0   0   0 ... 114 124 115]]"
410,2105,0.037851397,Normal-3328.png,"[[178 174 179 ...  13  24  70]
 [175 180 185 ...  16  16  24]
 [185 184 185 ...  28  23  18]
 ...
 [132 139 149 ...  58  83 116]
 [149 156 164 ...  70  98 132]
 [168 173 180 ...  88 119 153]]"
411,3240,0.037822958,COVID-1755.png,"[[37  6  0 ...  0  6 37]
 [37  6  0 ...  0  6 37]
 [35  6  0 ...  0  6 37]
 ...
 [32  5  0 ...  0  5 32]
 [42 17 11 ... 11 17 42]
 [99 76 71 ... 71 76 99]]"
412,8350,0.037818763,Lung_Opacity-2755.png,"[[108 107 106 ... 110 110 110]
 [107 106 105 ... 108 107 108]
 [106 106 105 ... 107 107 107]
 ...
 [191 190 190 ...  24  31  48]
 [190 190 191 ...  22  32  45]
 [190 191 192 ...  22  33  39]]"
413,2340,0.03780043,Normal-8257.png,"[[55 45 35 ... 10  9  7]
 [59 45 34 ... 11 10  8]
 [56 43 32 ... 10 11  8]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
414,5231,0.037766296,COVID-278.png,"[[255 255 255 ... 255 255 255]
 [255 255 254 ... 255 255 255]
 [255 238 212 ... 200 200 199]
 ...
 [254 208 134 ...   4  10  24]
 [255 215 154 ...   8   9  18]
 [254 223 175 ...  18  13  14]]"
415,1283,0.037763096,Normal-357.png,"[[ 0  0  0 ... 28 29 29]
 [ 2  2  2 ... 37 38 37]
 [15 14 14 ... 45 45 44]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
416,4587,0.03775669,COVID-357.png,"[[12 10  9 ... 11 14 18]
 [ 9 19  9 ... 11 14 18]
 [10 14 20 ... 11 14 18]
 ...
 [10 10 10 ... 11 14 17]
 [10 10 10 ... 11 14 17]
 [10 10 10 ... 11 14 17]]"
417,4603,0.03770369,COVID-1752.png,"[[ 88  93  98 ... 200 209 202]
 [ 86  94 100 ... 200 205 204]
 [ 86  92  99 ... 196 200 204]
 ...
 [128 147 164 ... 131 120 113]
 [125 141 164 ... 135 132 122]
 [133 145 161 ... 148 154 145]]"
418,41,0.03769228,Normal-2437.png,"[[162 160 154 ...   1   1   1]
 [164 180 183 ...   1   1   1]
 [164 184 188 ...   1   1   1]
 ...
 [102 128 140 ...   1   1   1]
 [101 124 136 ...   1   1   1]
 [ 89 107 119 ...   1   1   1]]"
419,5506,0.037683405,COVID-2173.png,"[[212 210 209 ... 173 177 177]
 [237 234 232 ... 195 198 196]
 [239 238 237 ... 202 199 193]
 ...
 [197 199 198 ... 176 175 176]
 [194 195 195 ... 174 172 172]
 [174 173 173 ... 154 153 153]]"
420,211,0.037672974,Normal-7592.png,"[[ 2  1  1 ...  1  4  7]
 [ 2  1  1 ...  1  4  7]
 [ 1  1  1 ...  1  4  7]
 ...
 [ 1  1  1 ...  5  9 13]
 [ 2  2  2 ...  8 15 19]
 [ 3  3  3 ... 12 21 28]]"
421,1450,0.03766423,Normal-1001.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
422,6621,0.03764029,Lung_Opacity-3671.png,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ... 68 68 65]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
423,7899,0.03762362,Lung_Opacity-3630.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
