,selected_image_indices,value,selected_image_names,selected_images,selected_image_classes
175,2315,0.037964705,46f56c38051f.png,"[[[2 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [2 1 1]
  [3 1 2]]

 [[1 1 1]
  [1 1 1]
  [2 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [2 1 2]]

 [[2 1 2]
  [2 1 1]
  [2 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [2 1 2]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[2 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Mild
176,499,0.037890296,4134b290f5f3.png,"[[[74 40 21]
  [73 40 22]
  [73 40 22]
  ...
  [73 41 22]
  [73 41 22]
  [73 38 21]]

 [[ 0  3 12]
  [ 0  3 12]
  [ 0  3 13]
  ...
  [ 0  3 12]
  [ 0  3 13]
  [ 0  3 12]]

 [[ 3  5 13]
  [ 3  5 13]
  [ 3  6 14]
  ...
  [ 2  5 14]
  [ 2  5 13]
  [ 3  6 14]]

 ...

 [[ 9  8 13]
  [10  8 13]
  [ 9  8 13]
  ...
  [10  8 14]
  [ 9  8 14]
  [10  8 14]]

 [[ 9  8 13]
  [ 9  8 13]
  [10  8 14]
  ...
  [ 9  8 13]
  [ 9  8 14]
  [ 9  8 13]]

 [[10  8 14]
  [ 9  8 14]
  [ 9  8 13]
  ...
  [ 9  8 13]
  [ 9  8 14]
  [ 9  8 14]]]",Normal
177,1453,0.037847202,0ce062f26edc.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
178,3089,0.037821215,222d0ac042b4.png,"[[[4 5 7]
  [5 5 7]
  [5 5 8]
  ...
  [5 5 8]
  [5 6 7]
  [5 5 7]]

 [[5 5 7]
  [5 5 7]
  [4 5 8]
  ...
  [5 5 8]
  [6 6 8]
  [5 5 7]]

 [[5 5 7]
  [5 5 7]
  [5 5 8]
  ...
  [6 5 8]
  [6 5 8]
  [5 6 8]]

 ...

 [[6 6 8]
  [6 6 8]
  [6 6 8]
  ...
  [7 6 9]
  [6 6 9]
  [6 6 9]]

 [[6 5 8]
  [6 5 8]
  [6 5 8]
  ...
  [7 6 9]
  [7 6 9]
  [6 6 9]]

 [[6 5 7]
  [6 6 8]
  [6 6 8]
  ...
  [7 6 9]
  [7 6 8]
  [6 6 8]]]",Mild
179,2079,0.037768252,a01024054596.png,"[[[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 ...

 [[2 2 2]
  [2 2 2]
  [3 1 2]
  ...
  [2 2 2]
  [3 1 2]
  [3 1 2]]

 [[2 1 2]
  [3 2 2]
  [3 1 2]
  ...
  [2 2 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [2 2 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]]",Mild
180,1491,0.037735213,cf8f1bc7a215.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
181,1808,0.037563812,50840c36f0b4.png,"[[[6 5 6]
  [6 5 6]
  [6 5 7]
  ...
  [6 6 6]
  [5 5 6]
  [5 5 6]]

 [[6 5 6]
  [6 5 7]
  [6 6 7]
  ...
  [6 5 6]
  [5 4 5]
  [5 5 6]]

 [[5 5 6]
  [6 6 7]
  [6 6 6]
  ...
  [6 5 6]
  [5 5 6]
  [5 5 5]]

 ...

 [[6 6 6]
  [6 6 6]
  [6 6 7]
  ...
  [6 6 7]
  [6 6 7]
  [6 5 6]]

 [[6 6 7]
  [6 5 7]
  [6 6 6]
  ...
  [6 6 7]
  [6 6 7]
  [5 5 7]]

 [[6 5 6]
  [6 6 7]
  [6 6 6]
  ...
  [6 6 7]
  [6 6 7]
  [6 5 5]]]",Mild
182,2383,0.03751224,50d8a8fb7737.png,"[[[4 4 7]
  [4 4 6]
  [4 4 7]
  ...
  [4 4 7]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 7]
  [4 5 7]
  ...
  [4 4 7]
  [4 4 7]
  [4 4 6]]

 [[4 4 6]
  [4 4 7]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 ...

 [[5 5 6]
  [5 5 7]
  [5 5 7]
  ...
  [5 5 7]
  [5 4 6]
  [5 4 7]]

 [[5 5 7]
  [5 5 7]
  [6 5 6]
  ...
  [5 5 7]
  [4 4 6]
  [4 4 8]]

 [[5 5 6]
  [5 5 7]
  [5 5 6]
  ...
  [5 4 6]
  [4 5 6]
  [4 4 7]]]",Mild
183,2590,0.037486658,0180bfa26c0b.png,"[[[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 ...

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]]",Mild
184,3475,0.037435513,08a3875063c3.png,"[[[2 2 2]
  [1 1 1]
  [1 1 1]
  ...
  [3 1 2]
  [2 1 2]
  [1 1 1]]

 [[2 2 2]
  [1 1 1]
  [1 1 1]
  ...
  [3 1 2]
  [2 1 1]
  [2 2 2]]

 [[2 2 2]
  [2 1 1]
  [2 1 2]
  ...
  [3 1 2]
  [2 0 1]
  [3 1 2]]

 ...

 [[1 1 1]
  [2 2 2]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[2 2 2]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [2 2 2]]

 [[1 1 1]
  [2 2 2]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [2 2 2]]]",Severe
185,105,0.03738573,9ae54843c69a.png,"[[[4 4 6]
  [4 4 6]
  [5 4 6]
  ...
  [5 5 7]
  [5 4 7]
  [5 5 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 7]
  ...
  [5 5 7]
  [5 5 7]
  [4 5 7]]

 [[4 4 7]
  [4 4 7]
  [5 4 6]
  ...
  [5 5 7]
  [5 5 7]
  [5 5 6]]

 ...

 [[4 4 6]
  [4 4 7]
  [4 4 7]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 5 7]
  [4 4 7]
  ...
  [4 4 7]
  [4 5 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 7]
  [5 4 6]
  ...
  [4 4 6]
  [4 4 7]
  [4 4 6]]]",Normal
186,1259,0.037374265,3c42512c81e0.png,"[[[1 1 0]
  [1 1 0]
  [1 1 0]
  ...
  [1 0 0]
  [1 0 0]
  [1 0 0]]

 [[1 1 0]
  [1 1 0]
  [1 1 0]
  ...
  [3 2 2]
  [2 0 1]
  [1 0 0]]

 [[2 2 0]
  [0 0 0]
  [1 1 0]
  ...
  [3 1 2]
  [2 0 1]
  [1 0 0]]

 ...

 [[1 1 1]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
187,3215,0.037271142,887c26fc0e1f.png,"[[[3 1 2]
  [3 1 2]
  [2 0 1]
  ...
  [3 1 2]
  [2 1 2]
  [2 2 2]]

 [[2 0 1]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [1 1 1]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 2 2]
  [1 1 1]
  [1 1 1]]

 [[2 2 2]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [2 0 1]
  [2 0 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Severe
188,3277,0.03725495,51af8c112682.png,"[[[5 3 6]
  [5 4 6]
  [5 4 5]
  ...
  [6 5 6]
  [5 4 6]
  [6 5 6]]

 [[5 3 6]
  [5 5 6]
  [5 4 5]
  ...
  [6 5 7]
  [5 5 6]
  [5 5 5]]

 [[5 4 6]
  [5 5 6]
  [5 5 6]
  ...
  [6 5 7]
  [5 5 7]
  [5 5 6]]

 ...

 [[6 5 6]
  [6 5 6]
  [6 5 6]
  ...
  [6 5 7]
  [6 6 7]
  [5 5 6]]

 [[6 5 6]
  [6 5 7]
  [6 5 7]
  ...
  [6 5 7]
  [6 5 7]
  [6 5 6]]

 [[6 5 7]
  [6 5 7]
  [6 5 6]
  ...
  [6 6 6]
  [6 5 7]
  [6 5 7]]]",Severe
189,526,0.037201192,e5f332efcbc7.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
190,2429,0.037149444,1ffaa51a6245.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[2 0 1]
  [0 1 3]
  [0 2 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[1 0 0]
  [0 0 2]
  [1 1 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 1 0]
  [3 0 1]
  [5 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Mild
191,797,0.037105367,6af071b0ac6e.png,"[[[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 7]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [5 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 7]
  [4 4 6]
  ...
  [4 4 7]
  [4 4 6]
  [4 4 6]]

 ...

 [[5 4 7]
  [5 4 7]
  [5 4 7]
  ...
  [5 5 8]
  [5 5 7]
  [5 5 7]]

 [[4 4 6]
  [4 4 7]
  [4 5 7]
  ...
  [5 5 7]
  [5 5 7]
  [5 5 7]]

 [[5 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [5 5 8]
  [5 5 8]
  [5 5 7]]]",Normal
192,3246,0.037069224,2f42e20db938.png,"[[[6 6 6]
  [6 6 7]
  [6 6 7]
  ...
  [6 6 7]
  [6 6 7]
  [6 6 7]]

 [[6 6 7]
  [6 6 7]
  [6 6 7]
  ...
  [6 6 7]
  [6 5 7]
  [6 6 6]]

 [[6 6 6]
  [6 6 7]
  [6 6 6]
  ...
  [6 5 7]
  [6 6 6]
  [6 5 6]]

 ...

 [[6 6 6]
  [6 6 7]
  [6 6 7]
  ...
  [6 5 7]
  [6 6 7]
  [6 6 7]]

 [[6 5 6]
  [6 6 7]
  [6 6 8]
  ...
  [6 6 7]
  [6 5 8]
  [6 5 7]]

 [[6 6 7]
  [6 5 7]
  [6 5 7]
  ...
  [6 6 7]
  [6 5 7]
  [6 5 7]]]",Severe
193,2164,0.037061382,7d1b40fdbd86.png,"[[[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 0 0]
  [2 1 0]
  [3 2 0]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 0 0]
  [2 1 0]
  [3 2 0]]

 [[2 2 2]
  [2 2 2]
  [1 1 1]
  ...
  [2 1 0]
  [2 1 0]
  [2 1 0]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 2 0]
  [1 1 0]
  [0 0 0]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 0]
  [1 1 0]
  [0 0 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [0 0 0]
  [1 1 2]
  [1 1 3]]]",Mild
194,69,0.03690716,4cf4d528c08e.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
195,2328,0.036887214,188a9323be03.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[3 0 1]
  [0 0 5]
  [0 2 0]
  ...
  [1 0 0]
  [1 0 0]
  [0 0 1]]

 [[2 0 1]
  [0 0 1]
  [0 2 0]
  ...
  [2 0 1]
  [2 0 0]
  [0 1 0]]

 [[0 1 3]
  [0 2 0]
  [2 1 1]
  ...
  [3 0 2]
  [4 0 0]
  [0 1 0]]]",Mild
196,2698,0.036854353,5cab3ef4b31c.png,"[[[10  4  4]
  [ 9  3  3]
  [ 8  4  3]
  ...
  [ 8  4  3]
  [ 8  4  3]
  [ 8  3  3]]

 [[ 9  4  3]
  [ 9  4  3]
  [10  4  4]
  ...
  [ 8  4  3]
  [ 8  4  2]
  [ 8  3  2]]

 [[ 8  4  3]
  [ 8  4  3]
  [ 9  4  3]
  ...
  [ 8  4  3]
  [ 8  4  3]
  [ 8  3  3]]

 ...

 [[ 8  4  3]
  [ 8  4  3]
  [ 8  4  3]
  ...
  [ 8  4  3]
  [ 8  4  3]
  [ 8  3  3]]

 [[ 9  3  3]
  [ 9  3  3]
  [ 8  4  3]
  ...
  [ 8  4  2]
  [ 8  4  3]
  [ 8  3  3]]

 [[ 8  4  3]
  [ 8  4  3]
  [ 9  4  3]
  ...
  [ 8  4  4]
  [ 8  4  3]
  [ 8  4  3]]]",Mild
197,2825,0.036799338,c48ae5da188e.png,"[[[2 2 2]
  [1 1 1]
  [1 1 1]
  ...
  [2 2 2]
  [1 1 1]
  [1 1 1]]

 [[2 2 2]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [2 2 2]
  ...
  [1 1 1]
  [2 2 2]
  [1 1 1]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Mild
198,328,0.03675011,6e018411ba4a.png,"[[[4 4 6]
  [5 4 7]
  [5 4 6]
  ...
  [4 4 7]
  [5 4 7]
  [4 4 7]]

 [[4 4 7]
  [4 4 6]
  [4 4 6]
  ...
  [5 4 7]
  [5 4 6]
  [4 4 7]]

 [[4 4 7]
  [5 4 7]
  [5 4 6]
  ...
  [5 4 7]
  [5 4 6]
  [4 4 7]]

 ...

 [[5 3 6]
  [5 4 6]
  [5 5 7]
  ...
  [5 4 6]
  [4 5 7]
  [4 5 7]]

 [[5 4 6]
  [5 5 6]
  [5 5 7]
  ...
  [5 4 6]
  [5 4 7]
  [4 4 7]]

 [[5 4 7]
  [4 4 6]
  [5 4 7]
  ...
  [4 4 7]
  [5 5 6]
  [4 4 7]]]",Normal
199,3591,0.036701355,772af553b8b7.png,"[[[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [1 1 1]
  [2 2 2]
  [1 1 1]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[2 2 2]
  [2 2 2]
  [1 1 1]
  ...
  [1 1 1]
  [2 2 2]
  [2 2 2]]

 ...

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[4 2 3]
  [4 2 3]
  [3 2 2]
  ...
  [2 2 2]
  [2 2 2]
  [3 2 2]]

 [[3 1 2]
  [4 2 3]
  [2 3 2]
  ...
  [2 2 2]
  [3 1 2]
  [4 2 3]]]",Severe
200,2306,0.03666531,38e0e28d35d3.png,"[[[2 1 0]
  [2 1 0]
  [3 2 0]
  ...
  [1 1 0]
  [1 1 0]
  [3 1 0]]

 [[2 1 0]
  [2 1 0]
  [3 2 0]
  ...
  [1 1 0]
  [1 1 0]
  [3 1 0]]

 [[2 1 0]
  [2 1 0]
  [3 2 0]
  ...
  [1 1 0]
  [1 1 0]
  [4 2 1]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 2 2]
  [2 2 2]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [0 0 0]
  [0 0 0]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Mild
201,2055,0.036647502,07929d32b5b3.png,"[[[11  6  3]
  [11  6  3]
  [11  6  3]
  ...
  [10  4  4]
  [ 9  4  4]
  [ 9  3  3]]

 [[11  6  3]
  [11  6  3]
  [11  6  3]
  ...
  [ 9  4  4]
  [ 9  4  3]
  [ 9  3  3]]

 [[10  5  2]
  [10  6  3]
  [11  6  3]
  ...
  [ 9  4  4]
  [ 9  5  3]
  [ 9  4  2]]

 ...

 [[ 9  5  2]
  [ 9  5  2]
  [ 9  5  2]
  ...
  [ 9  5  4]
  [ 8  4  3]
  [ 8  3  3]]

 [[ 9  5  4]
  [ 9  5  3]
  [ 9  5  2]
  ...
  [ 9  5  4]
  [ 8  4  3]
  [ 9  4  3]]

 [[ 9  5  4]
  [ 9  5  4]
  [ 9  5  2]
  ...
  [ 9  4  4]
  [ 8  4  2]
  [ 9  3  2]]]",Mild
202,3151,0.036564063,541db13517e2.png,"[[[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [2 0 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [2 0 1]]]",Mild
203,1785,0.036505986,218c822a3dd9.png,"[[[5 4 6]
  [5 5 6]
  [6 5 6]
  ...
  [5 5 7]
  [5 5 6]
  [6 5 5]]

 [[5 5 7]
  [5 5 7]
  [5 5 6]
  ...
  [6 5 7]
  [5 5 6]
  [5 5 6]]

 [[5 5 7]
  [6 5 7]
  [5 5 7]
  ...
  [6 5 7]
  [6 5 7]
  [5 4 6]]

 ...

 [[6 6 7]
  [6 5 7]
  [6 5 7]
  ...
  [6 6 7]
  [6 6 7]
  [5 5 7]]

 [[6 5 7]
  [6 6 7]
  [6 5 6]
  ...
  [6 5 7]
  [6 6 7]
  [6 5 7]]

 [[6 5 7]
  [6 6 6]
  [6 5 6]
  ...
  [6 6 7]
  [6 6 6]
  [5 5 5]]]",Normal
204,2772,0.03650201,5188a8afa879.png,"[[[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [2 0 1]
  [3 1 2]
  [3 1 2]]

 ...

 [[3 1 2]
  [2 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [2 1 1]
  [2 0 1]]

 [[3 1 2]
  [3 2 2]
  [1 1 2]
  ...
  [2 2 2]
  [1 1 1]
  [2 0 1]]

 [[2 2 2]
  [2 1 3]
  [3 1 4]
  ...
  [1 1 1]
  [2 2 2]
  [2 0 1]]]",Mild
205,400,0.03641595,d3e56584a481.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
206,3194,0.036396608,cc3d2e961768.png,"[[[4 1 3]
  [2 0 2]
  [3 0 2]
  ...
  [4 0 4]
  [3 1 3]
  [4 1 3]]

 [[4 1 3]
  [3 0 2]
  [4 1 3]
  ...
  [3 0 2]
  [3 1 2]
  [3 0 2]]

 [[4 1 3]
  [3 1 2]
  [4 1 3]
  ...
  [3 0 2]
  [3 1 3]
  [4 1 3]]

 ...

 [[3 0 2]
  [2 0 2]
  [2 0 2]
  ...
  [2 0 2]
  [3 1 3]
  [3 1 2]]

 [[2 0 2]
  [2 0 2]
  [2 0 2]
  ...
  [2 0 2]
  [3 0 2]
  [3 0 2]]

 [[2 0 2]
  [3 0 2]
  [3 0 2]
  ...
  [2 0 2]
  [3 0 2]
  [3 0 2]]]",Severe
207,2523,0.03634002,b98f77098b9d.png,"[[[ 9  7 13]
  [ 9  7 13]
  [ 9  7 13]
  ...
  [ 9  7 13]
  [ 9  7 13]
  [ 9  7 13]]

 [[10  8 13]
  [10  8 13]
  [10  8 13]
  ...
  [10  8 13]
  [10  8 13]
  [11  8 13]]

 [[10  8 13]
  [10  8 13]
  [10  8 13]
  ...
  [10  8 13]
  [10  8 13]
  [11  8 13]]

 ...

 [[10  8 13]
  [10  8 13]
  [10  8 13]
  ...
  [10  9 13]
  [10  8 14]
  [11  8 14]]

 [[10  8 13]
  [10  8 13]
  [10  8 13]
  ...
  [10  8 13]
  [10  8 13]
  [11  8 13]]

 [[10  8 13]
  [10  8 13]
  [10  8 13]
  ...
  [10  8 13]
  [10  9 13]
  [11  8 13]]]",Mild
208,3278,0.036235858,31616ff6b53b.png,"[[[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 ...

 [[3 1 2]
  [3 1 2]
  [2 2 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 2 2]
  [2 2 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]]",Severe
209,1518,0.03622029,0a38b552372d.png,"[[[1 0 0]
  [3 1 2]
  [3 1 2]
  ...
  [0 0 0]
  [0 0 0]
  [1 1 1]]

 [[3 1 2]
  [2 0 1]
  [1 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [1 1 1]]

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [1 1 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
